Week,  thermoscan,  is flu contagious,  strep,  walking pneumonia,  influenza symptoms,  sinus infections,  upper respiratory,  strep throat,  symptoms of bronchitis,  how long does flu last,  flu fever,  expectorant,  how long contagious,  how to get rid of the flu,  treat flu,  sinus,  reduce fever,  how to treat flu,  contagious flu,  flu or cold,  oscillococcinum,  flu symptoms,  cold and flu,  fever flu,  flu and fever,  get rid of the flu,  medicine for flu,  treatment for flu,  reduce a fever,  how long is flu contagious,  high fever,  acute bronchitis,  flu remedies,  dangerous fever,  flu incubation period,  flu treatment,  tessalon,  body temperature,  fever cough,  flu test,  robitussin,  break a fever,  the flu virus,  normal body temperature,  symptoms of pneumonia,  tussin,  how long does the flu last,  chest cold,  remedies for flu,  flu contagious,  symptoms of influenza,  i have the flu,  cough fever,  how long is the flu,  a influenza,  flu cough,  signs of flu,  do i have the flu,  tussionex,  signs of the flu,  flu incubation,  flu in children,  taking temperature,  pneumonia,  flu headache,  fever reducer,  bronchitis,  symptoms of flu,  flu and cold,  flu care,  ear thermometer,  the flu,  flu how long,  braun thermoscan,  cold vs flu,  flu children,  human temperature,  cold or flu,  influenza a,  flu vs cold,  cure flu,  normal body,  flu medicine,  how long flu,  symptoms of the flu,  low body
2004-12-11,  0,  0,  52,  49,  0,  32,  0,  52,  0,  0,  0,  0,  0,  0,  0,  47,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  22,  0,  0,  0,  33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  31,  1,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  0,  40
2004-12-18,  0,  0,  52,  45,  0,  35,  36,  40,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  41,  0,  0,  33,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  45,  0,  0,  34,  2,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  77
2004-12-25,  0,  0,  53,  51,  0,  38,  44,  50,  0,  0,  0,  100,  0,  0,  0,  53,  0,  0,  0,  0,  0,  3,  0,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  0,  0,  0,  44,  0,  0,  29,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  35,  2,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  54
2005-01-01,  0,  0,  59,  56,  0,  48,  51,  49,  0,  0,  29,  75,  0,  0,  0,  64,  0,  0,  0,  0,  0,  3,  35,  29,  0,  0,  0,  0,  0,  0,  38,  0,  0,  0,  0,  0,  0,  47,  0,  0,  39,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  51,  0,  0,  50,  3,  35,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  81
2005-01-08,  0,  0,  66,  75,  0,  57,  36,  53,  0,  0,  21,  75,  0,  0,  0,  73,  0,  0,  0,  0,  0,  3,  34,  21,  0,  0,  0,  0,  0,  0,  38,  0,  0,  0,  0,  0,  0,  57,  0,  0,  42,  0,  0,  0,  0,  0,  0,  58,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  90,  0,  0,  0,  0,  58,  0,  0,  44,  1,  34,  0,  0,  3,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  59
2005-01-15,  0,  0,  56,  70,  0,  37,  36,  45,  0,  0,  21,  68,  0,  0,  0,  64,  0,  0,  0,  0,  0,  3,  34,  21,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  0,  12,  0,  56,  0,  0,  47,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  93,  0,  0,  0,  0,  57,  0,  0,  39,  1,  34,  0,  0,  3,  0,  0,  0,  0,  83,  0,  0,  0,  0,  33,  0,  0,  0,  65
2005-01-22,  0,  0,  56,  42,  28,  44,  34,  48,  0,  0,  21,  71,  0,  0,  0,  65,  0,  0,  0,  0,  0,  3,  34,  21,  0,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  13,  0,  51,  0,  0,  45,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  97,  0,  0,  0,  0,  50,  0,  0,  36,  2,  34,  0,  0,  2,  0,  0,  0,  0,  81,  0,  0,  0,  0,  38,  0,  0,  0,  59
2005-01-29,  0,  0,  63,  60,  28,  49,  51,  59,  0,  0,  21,  75,  0,  0,  0,  61,  0,  0,  0,  0,  0,  3,  29,  21,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  13,  0,  55,  0,  0,  40,  0,  0,  39,  40,  0,  0,  55,  0,  0,  0,  0,  0,  0,  12,  0,  0,  0,  100,  0,  0,  0,  0,  52,  0,  0,  44,  2,  29,  0,  0,  2,  0,  0,  0,  0,  81,  0,  12,  0,  0,  52,  0,  0,  0,  56
2005-02-05,  0,  0,  71,  48,  29,  48,  52,  66,  0,  0,  19,  78,  0,  0,  0,  68,  0,  0,  0,  0,  0,  3,  29,  19,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  0,  14,  0,  64,  0,  0,  53,  0,  0,  38,  37,  0,  0,  55,  0,  0,  0,  0,  0,  0,  16,  0,  0,  0,  80,  0,  0,  0,  0,  60,  0,  0,  50,  2,  29,  0,  0,  3,  7,  0,  0,  0,  91,  0,  16,  0,  0,  39,  0,  7,  0,  73
2005-02-12,  0,  0,  76,  60,  33,  41,  34,  76,  0,  0,  19,  81,  0,  0,  0,  70,  0,  0,  0,  0,  0,  4,  26,  19,  0,  0,  0,  0,  0,  0,  48,  0,  46,  0,  0,  15,  0,  68,  0,  0,  41,  0,  0,  42,  43,  0,  0,  55,  0,  0,  0,  0,  0,  0,  20,  0,  0,  0,  65,  0,  0,  0,  0,  60,  0,  0,  45,  3,  26,  0,  0,  5,  0,  0,  0,  0,  74,  0,  20,  0,  0,  50,  33,  0,  6,  69
2005-02-19,  0,  0,  76,  62,  36,  44,  34,  72,  67,  0,  25,  70,  0,  0,  0,  67,  0,  0,  0,  0,  0,  4,  25,  25,  0,  0,  0,  0,  0,  0,  60,  0,  0,  0,  0,  17,  0,  61,  0,  0,  37,  0,  0,  45,  49,  0,  0,  0,  0,  0,  0,  0,  0,  0,  21,  0,  0,  0,  65,  0,  0,  0,  0,  67,  0,  0,  53,  2,  25,  0,  0,  4,  0,  0,  0,  0,  0,  0,  21,  0,  0,  33,  30,  0,  0,  75
2005-02-26,  0,  0,  73,  65,  39,  45,  66,  62,  0,  0,  18,  0,  0,  0,  0,  67,  0,  0,  0,  0,  0,  4,  24,  18,  0,  0,  0,  0,  0,  0,  60,  0,  0,  0,  0,  14,  0,  62,  0,  0,  45,  0,  0,  49,  30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  21,  0,  0,  0,  66,  0,  0,  0,  0,  67,  0,  0,  45,  2,  24,  0,  0,  4,  0,  0,  0,  0,  0,  0,  21,  0,  0,  43,  0,  0,  0,  52
2005-03-05,  0,  0,  63,  60,  0,  31,  36,  58,  0,  0,  20,  0,  0,  0,  0,  64,  0,  0,  0,  0,  0,  3,  24,  20,  0,  0,  0,  0,  0,  0,  36,  0,  0,  0,  0,  11,  0,  62,  0,  0,  43,  0,  0,  42,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  10,  0,  0,  0,  67,  0,  0,  0,  0,  54,  0,  0,  42,  2,  24,  0,  0,  3,  0,  0,  0,  0,  0,  0,  10,  0,  0,  54,  0,  0,  0,  67
2005-03-12,  0,  0,  65,  66,  0,  38,  36,  55,  0,  0,  21,  0,  0,  0,  0,  68,  0,  0,  0,  0,  0,  2,  23,  21,  0,  0,  0,  0,  0,  0,  42,  0,  0,  0,  0,  11,  0,  59,  0,  0,  41,  0,  0,  32,  26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  10,  0,  0,  0,  67,  0,  0,  0,  0,  60,  0,  0,  38,  2,  23,  0,  0,  2,  0,  0,  0,  0,  0,  0,  10,  0,  0,  56,  0,  0,  0,  72
2005-03-19,  0,  0,  67,  44,  0,  38,  42,  61,  0,  0,  0,  0,  0,  0,  0,  65,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  51,  0,  0,  38,  0,  0,  0,  47,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  64,  0,  0,  0,  0,  56,  0,  0,  43,  2,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  67
2005-03-26,  0,  0,  65,  44,  0,  40,  48,  60,  0,  0,  0,  0,  0,  0,  0,  61,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  53,  0,  0,  28,  0,  0,  0,  36,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  64,  0,  0,  0,  0,  52,  0,  0,  45,  1,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  60,  0,  0,  0,  75
2005-04-02,  0,  0,  60,  54,  0,  41,  43,  53,  0,  0,  0,  0,  0,  0,  0,  60,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  52,  0,  0,  0,  0,  0,  0,  52,  0,  0,  25,  0,  0,  0,  36,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  64,  0,  0,  0,  0,  55,  0,  0,  36,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  63
2005-04-09,  0,  0,  69,  64,  0,  37,  39,  61,  0,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  43,  0,  0,  0,  0,  0,  0,  54,  0,  0,  36,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  49,  0,  0,  34,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  79
2005-04-16,  0,  0,  62,  49,  0,  31,  39,  54,  0,  0,  0,  0,  0,  0,  0,  64,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  43,  0,  0,  0,  0,  0,  0,  49,  0,  0,  30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  35,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  48
2005-04-23,  0,  0,  55,  47,  0,  45,  30,  56,  0,  0,  0,  0,  0,  0,  0,  53,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  0,  0,  0,  50,  0,  0,  24,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  47,  0,  0,  34,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  48
2005-04-30,  0,  0,  59,  52,  0,  27,  30,  59,  0,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  0,  0,  0,  42,  0,  0,  31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  29,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  41
2005-05-07,  0,  0,  62,  29,  0,  23,  0,  55,  0,  0,  0,  0,  0,  0,  0,  53,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  38,  0,  0,  0,  0,  0,  0,  48,  0,  0,  20,  0,  0,  35,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  37,  0,  0,  28,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  63
2005-05-14,  0,  0,  54,  30,  0,  39,  0,  57,  0,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  0,  41,  0,  0,  23,  0,  0,  34,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  36,  0,  0,  28,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  48,  0,  0,  0,  52
2005-05-21,  0,  0,  62,  29,  0,  27,  0,  49,  0,  0,  0,  0,  0,  0,  0,  48,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  40,  0,  0,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  25,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  23,  0,  0,  0,  44
2005-05-28,  0,  0,  57,  32,  0,  27,  0,  44,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  28,  0,  0,  25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  21,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  0,  51
2005-06-04,  0,  0,  55,  32,  0,  28,  0,  50,  0,  0,  0,  0,  0,  0,  0,  46,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  0,  29,  0,  0,  28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  27,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  46
2005-06-11,  0,  0,  52,  38,  0,  30,  31,  44,  0,  0,  0,  0,  0,  0,  0,  46,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  0,  0,  0,  43,  0,  0,  23,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  23,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  41
2005-06-18,  0,  0,  48,  28,  0,  32,  0,  45,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  0,  30,  0,  0,  18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  0,  0,  19,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  0,  0,  0,  33
2005-06-25,  0,  0,  47,  24,  0,  27,  0,  33,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  0,  27,  0,  0,  19,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  18,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  0,  38
2005-07-02,  0,  0,  47,  34,  0,  29,  0,  35,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  0,  41,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  0,  0,  21,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  23,  0,  0,  0,  40
2005-07-09,  0,  0,  51,  23,  0,  25,  0,  33,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  0,  0,  0,  42,  0,  0,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  13,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  30
2005-07-16,  0,  0,  45,  23,  0,  25,  0,  35,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  0,  48,  0,  0,  16,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  13,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  42,  0,  0,  0,  34
2005-07-23,  0,  0,  44,  23,  0,  24,  0,  35,  0,  0,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  0,  33,  0,  0,  16,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  21,  0,  0,  14,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  0,  48
2005-07-30,  0,  0,  32,  28,  0,  24,  0,  31,  0,  0,  0,  0,  0,  0,  0,  45,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  0,  33,  0,  0,  26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  24,  0,  0,  15,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  44
2005-08-06,  0,  0,  46,  26,  0,  24,  30,  35,  0,  0,  0,  0,  0,  0,  0,  45,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  0,  0,  0,  0,  45,  0,  0,  19,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  24,  0,  0,  14,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  63
2005-08-13,  0,  0,  43,  29,  0,  24,  0,  35,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  0,  0,  0,  0,  37,  0,  0,  18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  12,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  41
2005-08-20,  0,  0,  44,  28,  0,  23,  0,  32,  0,  0,  0,  0,  0,  0,  0,  45,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  38,  0,  0,  0,  0,  0,  0,  42,  0,  0,  22,  0,  0,  30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  15,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  48,  0,  0,  0,  75
2005-08-27,  0,  0,  38,  28,  0,  24,  0,  34,  0,  0,  0,  0,  0,  0,  0,  49,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  0,  0,  33,  0,  0,  23,  0,  0,  33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  33,  0,  0,  15,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  51
2005-09-03,  0,  0,  46,  33,  0,  26,  0,  39,  0,  0,  0,  0,  0,  0,  0,  41,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  43,  0,  0,  0,  0,  0,  0,  43,  0,  0,  26,  0,  0,  36,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  16,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  38,  0,  0,  0,  51
2005-09-10,  0,  0,  44,  41,  0,  28,  0,  32,  0,  0,  0,  0,  0,  0,  0,  46,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  0,  38,  0,  0,  32,  0,  0,  39,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  0,  0,  20,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  39
2005-09-17,  0,  0,  46,  38,  0,  21,  45,  38,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  26,  0,  0,  0,  0,  0,  0,  55,  0,  0,  27,  0,  0,  43,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  36,  0,  0,  23,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  47,  0,  0,  0,  40
2005-09-24,  0,  0,  45,  27,  0,  20,  46,  40,  0,  0,  0,  0,  0,  0,  0,  46,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  0,  48,  0,  0,  20,  0,  0,  41,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  0,  0,  26,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  63,  0,  0,  0,  45
2005-10-01,  0,  0,  44,  31,  0,  20,  46,  34,  0,  0,  0,  0,  0,  0,  0,  50,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  0,  55,  0,  0,  14,  0,  0,  41,  23,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  37,  0,  0,  26,  1,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  0,  56
2005-10-08,  0,  0,  44,  28,  0,  30,  28,  38,  0,  0,  18,  0,  0,  0,  0,  53,  0,  0,  0,  0,  0,  2,  0,  18,  0,  0,  0,  0,  0,  0,  28,  0,  0,  0,  0,  14,  0,  51,  0,  0,  21,  0,  0,  31,  25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  38,  0,  0,  29,  2,  0,  0,  0,  4,  0,  0,  0,  10,  0,  0,  0,  0,  0,  41,  0,  0,  0,  40
2005-10-15,  0,  0,  46,  30,  0,  25,  25,  46,  0,  0,  0,  0,  0,  0,  0,  48,  0,  0,  0,  0,  0,  3,  0,  0,  0,  0,  0,  0,  0,  0,  41,  0,  0,  0,  0,  17,  0,  51,  0,  0,  40,  0,  0,  30,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0,  0,  0,  0,  41,  0,  0,  26,  3,  0,  0,  0,  6,  0,  0,  0,  9,  0,  0,  8,  0,  0,  34,  0,  0,  0,  54
2005-10-22,  0,  0,  52,  28,  0,  22,  25,  41,  0,  0,  0,  0,  0,  0,  0,  49,  0,  0,  0,  0,  0,  2,  21,  0,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  0,  11,  0,  41,  0,  0,  28,  0,  0,  30,  29,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  40,  0,  0,  25,  2,  21,  0,  0,  5,  0,  0,  0,  8,  0,  0,  0,  0,  0,  29,  0,  0,  0,  59
2005-10-29,  0,  0,  54,  40,  0,  28,  27,  49,  0,  0,  0,  0,  0,  0,  0,  48,  0,  0,  0,  0,  0,  2,  21,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  0,  53,  0,  0,  24,  0,  0,  30,  30,  0,  0,  40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  43,  0,  0,  26,  2,  21,  0,  0,  5,  0,  0,  0,  13,  0,  0,  0,  0,  0,  27,  0,  0,  0,  41
2005-11-05,  0,  0,  52,  27,  0,  32,  29,  47,  0,  0,  0,  0,  0,  0,  0,  55,  0,  0,  0,  0,  0,  3,  21,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  0,  52,  0,  0,  39,  0,  0,  30,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  33,  2,  21,  0,  0,  7,  0,  0,  0,  17,  66,  0,  0,  0,  0,  45,  25,  0,  4,  36
2005-11-12,  0,  0,  53,  27,  0,  23,  24,  43,  0,  0,  0,  0,  0,  0,  0,  49,  0,  0,  0,  0,  0,  3,  21,  0,  0,  0,  0,  0,  0,  0,  25,  0,  0,  0,  0,  0,  0,  48,  0,  0,  41,  0,  0,  35,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  34,  3,  21,  0,  0,  6,  0,  0,  0,  10,  67,  0,  0,  0,  0,  41,  23,  0,  5,  58
2005-11-19,  0,  0,  51,  41,  0,  23,  24,  51,  0,  0,  0,  0,  0,  0,  0,  56,  0,  0,  0,  0,  0,  2,  22,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  0,  50,  0,  0,  38,  0,  0,  41,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  44,  0,  0,  26,  2,  22,  0,  0,  5,  0,  0,  0,  9,  69,  0,  0,  0,  0,  46,  23,  0,  5,  60
